USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,CAMPAIGN_NAME,LANGUAGE,CHANNEL,PURPOSE
1458,37,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1730,44,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1580,6,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1107,40,1672704000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1233,9,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1707,42,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1308,12,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1834,33,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1453,15,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1711,16,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1329,29,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1024,36,1673308800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1677,14,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1220,14,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1836,42,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1591,26,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1274,28,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1148,16,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1974,29,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1384,29,1672790400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1411,21,1672963200,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1952,2,1672790400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1461,23,1672617600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1402,43,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1075,23,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1749,2,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1634,10,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1067,27,1672704000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1133,39,1673049600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1632,28,1673308800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1104,42,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1013,11,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1335,36,1673222400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1980,21,1672876800,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1341,1,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1524,45,1673222400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1518,37,1673136000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1997,30,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1884,15,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1349,15,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1238,40,1672617600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1806,30,1672963200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1493,10,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1767,37,1672617600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1359,38,1672617600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1184,16,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1910,34,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1416,31,1672963200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1496,24,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1372,32,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1695,33,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1481,9,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1725,20,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1555,1,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1424,26,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1437,13,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1310,28,1672876800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1962,4,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1231,1,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1113,41,1672876800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1776,41,1672876800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1004,22,1672876800,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1002,4,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1898,42,1672790400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1435,25,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1723,21,1672617600,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1848,45,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1923,2,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1044,34,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1766,16,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1176,8,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1922,24,1672963200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1603,18,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1720,16,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1571,36,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1195,28,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1007,33,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1247,18,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1818,15,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1163,33,1672617600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1825,23,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1356,9,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1305,30,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1134,44,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1534,38,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1891,41,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1167,25,1673049600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1643,36,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1514,7,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1553,9,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1855,15,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1926,36,1672704000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1271,22,1673136000,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1122,11,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1174,29,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1471,45,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1482,29,1673049600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1347,42,1673136000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1312,41,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1388,27,1673049600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1019,3,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1792,20,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1065,42,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1734,38,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1640,44,1672963200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1381,16,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1385,22,1673222400,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1116,13,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1200,31,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1817,27,1673308800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1721,11,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1507,10,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1285,12,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1100,31,1672704000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1072,20,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1130,20,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1307,16,1672790400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1418,27,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1206,43,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1581,5,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1897,6,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1423,14,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1460,34,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1036,20,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1597,43,1673308800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1932,3,1673136000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1564,16,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1906,25,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1944,6,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1583,23,1673136000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1059,12,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1748,42,1672704000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1710,31,1672790400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1882,16,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1519,26,1672963200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1541,36,1673222400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1434,15,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1668,45,1672617600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1243,42,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1908,29,1672617600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1325,24,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1774,18,1672704000,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1998,13,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1058,19,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1386,32,1672876800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1979,12,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1298,17,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1914,9,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1666,18,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1180,20,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1171,40,1673049600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1562,30,1672963200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1552,33,1672531200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1955,40,1672963200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1041,44,1672876800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1544,14,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1829,11,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1822,24,1673136000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1371,12,1672876800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1511,45,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1001,29,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1886,43,1673136000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1655,18,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1762,12,1672531200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1433,17,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1727,14,1673222400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1856,44,1673308800,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1144,33,1672790400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1152,45,1672617600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1878,2,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1594,23,1673222400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1389,5,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1820,41,1672704000,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1194,37,1672531200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1526,20,1673308800,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1203,33,1673049600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1170,22,1673308800,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1520,21,1673136000,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1281,29,1673136000,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1510,14,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1379,22,1672790400,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1985,26,1672876800,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1803,42,1672790400,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1529,41,1673222400,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1016,21,1672617600,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1681,18,1672617600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1099,7,1673049600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1561,8,1672963200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1404,14,1672790400,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1986,7,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1950,26,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1040,5,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1150,41,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1235,16,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1615,3,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1870,13,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1733,6,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1139,43,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1763,17,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1656,30,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1053,30,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1354,3,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1616,35,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1584,25,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1336,12,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1816,6,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1156,44,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1797,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1097,25,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1382,25,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1365,43,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1263,33,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1557,28,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1874,7,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1472,44,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1476,2,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1015,1,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1847,14,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1345,45,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1259,41,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1565,11,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1250,28,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1933,21,1673395200,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1062,36,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1617,33,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1454,10,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1029,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1332,21,1673481600,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1399,10,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1846,6,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1889,35,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1975,31,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1283,36,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1071,39,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1292,39,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1012,45,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1621,44,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1960,7,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1708,25,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1905,21,1673395200,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1550,9,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1622,7,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1177,8,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1129,44,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1612,16,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1837,34,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1334,45,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1739,32,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1743,19,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1286,42,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1606,36,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1202,4,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1729,4,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1566,38,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1401,30,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1523,12,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1244,2,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1948,45,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1973,22,1673481600,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1126,14,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1793,7,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1028,39,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1849,13,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1469,37,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1731,30,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1501,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1609,29,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1946,12,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1850,30,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1181,16,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1218,21,1673395200,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1278,41,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1585,1,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1189,7,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1083,3,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1819,43,1673395200,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1794,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1419,11,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1432,23,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1775,9,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1521,24,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1981,13,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1102,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1474,12,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1267,31,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1095,42,1673395200,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1754,14,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1054,20,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1593,44,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1383,17,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1068,21,1673481600,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1787,36,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1548,18,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1475,23,1673481600,responded,MedicaidLIER,ENGLISH,SMS,ValueProposition
1172,13,1673481600,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1348,26,1673481600,responded,MedicaidLIER,SPANISH,SMS,ValueProposition
1477,9,1673395200,responded,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1018,21,1673395200,responded,MedicaidLIER,ENGLISH,SMS,Welcome Message
1393,43,1673481600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1865,4,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1768,39,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1984,34,1673395200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1861,39,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1542,10,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1716,15,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1240,32,1673481600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1625,34,1673481600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1959,9,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1724,18,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1289,12,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1406,42,1673481600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1366,16,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1173,27,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1497,35,1673481600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1515,34,1673481600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1323,14,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1815,6,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1264,17,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1135,37,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1319,18,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1277,22,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
1624,14,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1276,6,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1864,42,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1398,10,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1924,10,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1902,32,1673395200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
1055,4,1673395200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1178,2,1673481600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
1596,24,1673395200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
1942,38,1673481600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
